attempt,success,complex idx,complex name,stoichiometry,graph hash,note,ligand names,ligand stoichiometries,ligand charges,ligand donors,batch idx,batch name,metal,oxi state,topology,similarity,total charge,optimization,isomers,random seed
311,False,,,C77H69N7O3Pd1,,clashing ligands,"('unq_CSD-PADQOC-03-a', 'unq_CSD-PAGJAJ-02-a', 'unq_CSD-PABKAH-01-b')","('C23H21N3O2', 'C21H19N3', 'C33H29N1O1')","(-2.0, 0.0, 0.0)","('N-N-N', 'N-N', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
312,False,,,C45H39N4P1Pd1Si1,,haptic ligand,"('unq_CSD-PAKRAV-03-a', 'unq_CSD-PAVKUS-02-a', 'unq_CSD-PAFLIT-01-a')","('C27H19P1', 'C15H11N3', 'C3H9N1Si1')","(0.0, 0.0, -2.0)","('C-C-P', 'N-N', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
313,True,75.0,OMEVEHIY,C48H38N10O6Pd1,44fc26ea3aa261c6caca50ab35c33310,no optimization,"('unq_CSD-PATJAW-03-a', 'unq_CSD-PAMBEM-02-a', 'unq_CSD-PAHWIF-01-a')","('C24H16N6', 'C20H22N4O2', 'C4O4')","(0.0, 0.0, -2.0)","('N-N-N', 'N-N', 'O')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
314,True,76.0,XOKIBULA,C34H28N8O5Pd1,725a1853b38b07a33ee956ba899275df,no optimization,"('unq_CSD-PADJAH-03-a', 'unq_CSD-PAZVUI-02-a', 'unq_CSD-PABSIY-01-a')","('C13H10N3O2', 'C10H10N4', 'C11H8N1O3')","(-1.0, 0.0, -1.0)","('N-O-O', 'N-N', 'C')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
315,False,,,C43H38N4O3Pd1S2,,clashing ligands,"('unq_CSD-PECPAO-03-a', 'unq_CSD-PBTZCU-02-a', 'unq_CSD-PALZOS-01-a')","('C15H15N1O3', 'C20H12N2S2', 'C8H11N1')","(-2.0, 0.0, 0.0)","('N-O-O', 'N-N', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
316,False,,,C39H41N2O2P1Pd1S3,,clashing ligands,"('unq_CSD-PAGLER-03-a', 'unq_CSD-PACYOJ-02-a', 'unq_CSD-PATCUK-01-b')","('C26H21N1O2P1', 'C9H10N1S2', 'C4H10S1')","(-1.0, -1.0, 0.0)","('C-N-P', 'S-S', 'S')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
317,False,,,C61H74N8O2Pd1Si1,,clashing ligands,"('unq_CSD-PANCIT-03-a', 'unq_CSD-PAVPOU-02-a', 'unq_CSD-PAQDUH-01-a')","('C33H33N5', 'C15H17N2O2', 'C13H24N1Si1')","(0.0, -1.0, -1.0)","('N-N-N', 'N-O', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
318,False,,,C48H39F12N4O1P1Pd1,,clashing ligands,"('unq_CSD-PEBQET-03-a', 'unq_CSD-PANJIZ-02-a', 'unq_CSD-PACMAJ-01-a')","('C13H11N2O1', 'C21H13F12N2', 'C14H15P1')","(-1.0, -1.0, 0.0)","('N-N-O', 'N-N', 'P')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
319,False,,,C22H32N4O1Pd1Si1,,haptic ligand,"('unq_CSD-PAGNAP-03-a', 'unq_CSD-PADQAM-02-a', 'unq_CSD-PAQXOV-01-b')","('C12H17N3', 'C7H6N1O1', 'C3H9Si1')","(0.0, -1.0, -1.0)","('N-N-N', 'C-O', 'Si')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
320,True,77.0,AWOZOFEK,C27H22F5N5O2Pd1S2,984cdaf32845a5b81d4fe2844b27dd53,no optimization,"('unq_CSD-PADJAH-03-a', 'unq_CSD-PASGOF02-02-a', 'unq_CSD-PAGGOX-01-a')","('C13H10N3O2', 'C8H12N2S2', 'C6F5')","(-1.0, 0.0, -1.0)","('N-O-O', 'N-N', 'C')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
321,False,,,C21H40Br1N3O3Pd1Si1,,clashing ligands,"('unq_CSD-PAKZEI-03-a', 'unq_CSD-OZOJUJ-02-a', 'unq_CSD-PAFVIE-01-a')","('C11H13Br1N1O3', 'C6H16N2', 'C4H11Si1')","(-1.0, 0.0, -1.0)","('N-O-O', 'N-N', 'C')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
322,False,,,C21H21N7O4Pd1,,haptic ligand,"('unq_CSD-PAMKIA-03-a', 'unq_CSD-PACKOU-02-a', 'unq_CSD-PAGMIX-01-a')","('C14H14N6O2', 'O2', 'C7H7N1')","(0.0, -2.0, 0.0)","('N-N-N', 'O-O', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
323,True,78.0,EKIXUDEP,C25H31Cl1N4O1Pd1,500b3e30c3546357e9f1ddfd2f74f77b,no optimization,"('unq_CSD-PAWWOA-03-a', 'unq_CSD-OZUQOS-02-a', 'unq_CSD-OZUQIK-01-b')","('C12H16Cl1N2', 'C10H8N2', 'C3H7O1')","(-1.0, 0.0, -1.0)","('C-N-N', 'N-N', 'O')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
324,True,79.0,JODOREHE,C39H41F4N6O1P1Pd1S1,3a97929f54907317d312bad6b2d67709,no optimization,"('unq_CSD-PAQJUN-03-a', 'unq_CSD-PAMJUL-02-a', 'unq_CSD-PAGFIQ-01-a')","('C11H17N5S1', 'C23H24O1P1', 'C5F4N1')","(0.0, -1.0, -1.0)","('N-N-S', 'O-P', 'C')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
325,False,,,C49H50N6O4Pd1,,clashing ligands,"('unq_CSD-OZOPUQ-03-a', 'unq_CSD-PAHQAS-02-a', 'unq_CSD-PAPYIP-01-b')","('C17H12N3O2', 'C23H31N2', 'C9H7N1O2')","(-1.0, -1.0, 0.0)","('N-N-O', 'N-N', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
326,True,80.0,KUSIJABE,C30H27Br1N4O4Pd1S1,c9bd901c6e5f984830f9e3510bfe72fb,no optimization,"('unq_CSD-PECPAO-03-a', 'unq_CSD-PAWZAR-02-a', 'unq_CSD-PABWOE-01-b')","('C15H15N1O3', 'C15H12Br1N2O1', 'N1S1')","(-2.0, -1.0, 1.0)","('N-O-O', 'N-O', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
327,False,,,C20H18N6O2Pd1,,haptic ligand,"('unq_CSD-PANLAU-03-a', 'unq_CSD-PACKOU-02-a', 'unq_CSD-PAQXUD-01-d')","('C11H9N5', 'O2', 'C9H9N1')","(0.0, -2.0, 0.0)","('N-N-N', 'O-O', 'C')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
328,False,,,C24H21N1O4Pd1,,haptic ligand,"('unq_CSD-PAYSUD-03-a', 'unq_CSD-PABGEF-02-a', 'unq_CSD-PEBSAS-01-c')","('C10H9', 'C7H5O2', 'C7H7N1O2')","(-1.0, -1.0, 0.0)","('C-C-C', 'O-O', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
329,False,,,C35H51N11O3Pd1S2,,clashing ligands,"('unq_CSD-PANBEO-03-a', 'unq_CSD-PATXIU-02-a', 'unq_CSD-PEBKAI-01-b')","('C15H21N5S2', 'C15H23N3O2', 'C5H7N3O1')","(-2.0, 0.0, 0.0)","('N-S-S', 'N-N', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
330,False,,,C49H48N3O5P1Pd1,,clashing ligands,"('unq_CSD-PECNUG-03-a', 'unq_CSD-PAQHIB-02-a', 'unq_CSD-PABYUP-01-c')","('C12H15N1O5', 'C16H12N2', 'C21H21P1')","(-2.0, 0.0, 0.0)","('N-O-O', 'N-N', 'P')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
331,False,,,C21H30N3O1P3Pd1S3,,non-planar tridentate,"('unq_CSD-PCDOMO10-03-a', 'unq_CSD-PARHEX-02-a', 'unq_CSD-PACZEZ-01-a')","('C9H21P3', 'C6H2N2S3', 'C6H7N1O1')","(0.0, -2.0, 0.0)","('P-P-P', 'S-S', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
332,True,81.0,VUHECARO,C41H45N4O5P1Pd1S1,ba619ea2328358622301127b3a644557,no optimization,"('unq_CSD-PAQKOK-03-a', 'unq_CSD-PAQTIL-02-a', 'unq_CSD-PAQPED-01-b')","('C20H26N3P1', 'C14H10N1O1S1', 'C7H9O4')","(0.0, -1.0, -1.0)","('N-N-P', 'C-N', 'C')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
333,False,,,C54H54N8O8Pd1,,clashing ligands,"('unq_CSD-PCSCUP20-03-b', 'unq_CSD-PAHKAN-02-a', 'unq_CSD-PANHOE-01-c')","('C13H10N3O2', 'C21H25N2O4', 'C20H19N3O2')","(-1.0, -1.0, 0.0)","('N-N-O', 'N-N', 'C')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
334,False,,,C44H73N3O1Pd1,,haptic ligand,"('unq_CSD-PADSES-03-a', 'unq_CSD-PAQRAB-02-a', 'unq_CSD-OZUBIV-01-a')","('C7H14N1', 'C35H53N2', 'C2H6O1')","(-1.0, -1.0, 0.0)","('C-C-C', 'N-N', 'O')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
335,True,82.0,EZIZECOP,C51H48N6O1Pd1,a39eff1dfb38d03c0ce40bfbaf55c3bd,no optimization,"('unq_CSD-PANCIT-03-a', 'unq_CSD-PAYSUG-02-a', 'unq_CSD-PACYUO-01-b')","('C33H33N5', 'C12H8', 'C6H7N1O1')","(0.0, -2.0, 0.0)","('N-N-N', 'C-C', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
336,False,,,C44H47N7O2Pd1,,clashing ligands,"('unq_CSD-PADQOC-03-a', 'unq_CSD-PANDUF-02-a', 'unq_CSD-PAKTUR-01-a')","('C23H21N3O2', 'C14H17N3', 'C7H9N1')","(-2.0, 0.0, 0.0)","('N-N-N', 'N-N', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
337,False,,,C38H40N4O2P2Pd1S2,,clashing ligands,"('unq_CSD-PECJIR-03-a', 'unq_CSD-PAKVUV-02-a', 'unq_CSD-PABGEF-01-a')","('C30H30N3P2S2', 'C5H4N1O1', 'C3H6O1')","(-1.0, -1.0, 0.0)","('N-S-S', 'N-O', 'O')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
338,False,,,C68H87N5P4Pd1S2,,clashing ligands,"('unq_CSD-PANBEO-03-a', 'unq_CSD-PABNAI-02-a', 'unq_CSD-PAGBAD-01-c')","('C15H21N5S2', 'C41H39P3', 'C12H27P1')","(-2.0, 0.0, 0.0)","('N-S-S', 'P-P', 'P')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
339,False,,,C67H69B1N6Pd1,,haptic ligand,"('unq_CSD-PAYSOY-03-a', 'unq_CSD-PAFKOY-02-a', 'unq_CSD-PACXIC-01-d')","('C43H47N3', 'C5H7N2', 'C19H15B1N1')","(0.0, -1.0, -1.0)","('N-N-N', 'N-N', 'C')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
340,False,,,C50H56N4P2Pd1S1Si1,,clashing ligands,"('unq_CSD-PAZMOS-03-a', 'unq_CSD-PAHWIE-02-a', 'unq_CSD-PACYOK-01-a')","('C31H27N1P2', 'C4H3N2S1', 'C15H26N1Si1')","(0.0, -1.0, -1.0)","('N-P-P', 'N-S', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
341,False,,,C38H63F1N2O2Pd1,,haptic ligand,"('unq_CSD-PASQOP-03-a', 'unq_CSD-PAGRAQ-02-a', 'unq_CSD-PAGFIQ-01-b')","('C4H7', 'C34H56N2O2', 'F1')","(-1.0, 0.0, -1.0)","('C-C-C', 'N-N', 'F')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
342,False,,,C37H36N3O5P1Pd1,,clashing ligands,"('unq_CSD-PECNEQ-03-a', 'unq_CSD-PAXMIL-02-a', 'unq_CSD-PALVON-01-a')","('C12H15N1O4', 'C19H17O1P1', 'C6H4N2')","(-2.0, 0.0, 0.0)","('N-O-O', 'O-P', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
343,False,,,C41H29N5O4Pd1,,clashing ligands,"('unq_CSD-OZOPUQ-03-a', 'unq_CSD-PAYNEJ-02-a', 'unq_CSD-PAPYIP-01-b')","('C17H12N3O2', 'C15H10N1', 'C9H7N1O2')","(-1.0, -1.0, 0.0)","('N-N-O', 'C-N', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
344,True,83.0,OQUVEWEM,C25H26N8O1Pd1,ea4aa2de80e2b7947d44377e30c2002c,no optimization,"('unq_CSD-PAMFOY-03-a', 'unq_CSD-PAFHIO-02-a', 'unq_CSD-PADYAV-01-b')","('C12H15N2O1', 'C6H7N5', 'C7H4N1')","(-1.0, 0.0, -1.0)","('N-N-O', 'N-N', 'C')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
345,False,,,C90H84F2N5O1P1Pd1Si2,,clashing ligands,"('unq_CSD-PAKVAB-03-a', 'unq_CSD-PARYUF-02-a', 'unq_CSD-PAJRAV-01-c')","('C48H51N4Si1', 'C29H20F2N1Si1', 'C13H13O1P1')","(-1.0, -1.0, 0.0)","('C-C-Si', 'C-N', 'P')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
346,False,,,C46H51N7O5Pd1S1,,clashing ligands,"('unq_CSD-OZUSOT-03-a', 'unq_CSD-PANSOO-02-a', 'unq_CSD-PASPOR-01-a')","('C18H14N4O1', 'C20H26N1O2', 'C8H11N2O2S1')","(0.0, -1.0, -1.0)","('N-N-O', 'N-O', 'O')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
347,False,,,C46H57Br1N6O1Pd1,,haptic ligand,"('unq_CSD-PASWOY-03-a', 'unq_CSD-PEDFUZ-02-a', 'unq_CSD-PAZNIO-01-b')","('C11H5Br1N4O1', 'C8H14', 'C27H38N2')","(-2.0, 0.0, 0.0)","('N-N-O', 'C-C', 'C')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
348,False,,,C28H27F5N4O2Pd1S1,,clashing ligands,"('unq_CSD-PAPTIK-03-a', 'unq_CSD-PAWZUL-02-a', 'unq_CSD-PACBEB-01-d')","('C9H12N2S1', 'C16H15N2O2', 'C3F5')","(0.0, -1.0, -1.0)","('N-N-S', 'N-O', 'C')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
349,False,,,C34H40B1N8O3P1Pd1,,non-planar tridentate,"('unq_CSD-PAFLAL-03-a', 'unq_CSD-PEBQOF-02-b', 'unq_CSD-OZUZUG-01-a')","('C15H22B1N6', 'C19H18N1P1', 'N1O3')","(-1.0, 0.0, -1.0)","('N-N-N', 'N-P', 'O')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
350,False,,,C59H77N1O6P4Pd1,,haptic ligand,"('unq_CSD-PECPAO-03-a', 'unq_CSD-PECQOG-02-a', 'unq_CSD-PAXWAP-01-b')","('C15H15N1O3', 'C14H28P2', 'C30H34O3P2')","(-2.0, 0.0, 0.0)","('N-O-O', 'C-C', 'P')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
351,False,,,C38H48N4O4Pd1,,clashing ligands,"('unq_CSD-OZUSOT-03-a', 'unq_CSD-PAWYUI-02-a', 'unq_CSD-PASQEI-01-c')","('C18H14N4O1', 'C5H11O2', 'C15H23O1')","(0.0, -1.0, -1.0)","('N-N-O', 'O-O', 'O')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
352,True,84.0,AWETEROX,C24H44N2O8Pd1,47db392c169d3610b35f5b87a090439a,no optimization,"('unq_CSD-PECNUG-03-a', 'unq_CSD-PEDTOH-02-a', 'unq_CSD-PAHKEQ-01-b')","('C12H15N1O5', 'C6H14O3', 'C6H15N1')","(-2.0, 0.0, 0.0)","('N-O-O', 'O-O', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
353,False,,,C49H25B1F15N7O2Pd1S2,,clashing ligands,"('unq_CSD-PAWTIR-03-a', 'unq_CSD-PAPBEQ-02-a', 'unq_CSD-PECREV-01-a')","('C17H15N3S1', 'C14H10N4O1S1', 'C18B1F15O1')","(0.0, 0.0, -2.0)","('C-N-N', 'N-N', 'O')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
354,False,,,C26H20N6O5Pd1S4,,clashing ligands,"('unq_CSD-PATWUD-03-a', 'unq_CSD-PAXFIG-02-a', 'unq_CSD-OZIZII-01-a')","('C14H12N3O1', 'C6H4N2S2', 'C6H4N1O4S2')","(-1.0, 0.0, -1.0)","('N-N-O', 'N-N', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
355,False,,,C41H42B1N11O3Pd1S3,,non-planar tridentate,"('unq_CSD-PAXFEA-03-a', 'unq_CSD-PAPYEL-02-b', 'unq_CSD-PAYRIS-01-b')","('C12H16B1N6S3', 'C10H9O1', 'C19H17N5O2')","(-1.0, -1.0, 0.0)","('S-S-S', 'C-O', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
356,True,85.0,EHEVURIC,C33H43N3O6Pd1,19a820fdce6cb1f19dd3040b07bffac7,no optimization,"('unq_CSD-PARXOY-03-a', 'unq_CSD-PAKXAD-02-a', 'unq_CSD-PAPVUY-01-a')","('C18H15N3O2', 'C11H19O3', 'C4H9O1')","(0.0, -1.0, -1.0)","('N-N-O', 'O-O', 'O')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
357,True,86.0,XUFAWAYE,C34H56N5O2P1Pd1,7e72d2a244d29db18d8d39503d2b2af1,no optimization,"('unq_CSD-PAWWUG-03-a', 'unq_CSD-PARCET-02-a', 'unq_CSD-PAQWAF-01-a')","('C13H19N2', 'C12H16N3O2', 'C9H21P1')","(-1.0, -1.0, 0.0)","('C-N-N', 'N-N', 'P')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
358,False,,,C46H31N4O1P1Pd1,,clashing ligands,"('unq_CSD-PAGMIV-03-a', 'unq_CSD-PAGBOQ-02-a', 'unq_CSD-PASVUB-01-a')","('C20H11N2', 'C19H14O1P1', 'C7H6N2')","(-1.0, -1.0, 0.0)","('C-N-N', 'C-P', 'C')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
359,False,,,C48H72N1O1P5Pd1,,haptic ligand,"('unq_CSD-PADCAZ-03-a', 'unq_CSD-PACLIQ-02-a', 'unq_CSD-PADFEH-01-a')","('C29H29P2', 'C16H36P3', 'C3H7N1O1')","(-1.0, -1.0, 0.0)","('C-P-P', 'P-P', 'O')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
360,False,,,C47H44N9O1P1Pd1S1Si1,,haptic ligand,"('unq_CSD-PAHTEY-03-a', 'unq_CSD-OZOHAN-02-a', 'unq_CSD-PEDQUL-01-a')","('C18H12N6', 'C16H19P1S1Si1', 'C13H13N3O1')","(0.0, -2.0, 0.0)","('N-N-N', 'C-S', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
361,False,,,C45H56N6O2Pd1,,clashing ligands,"('unq_CSD-PCSCUP20-03-b', 'unq_CSD-PADYUR-02-b', 'unq_CSD-PABKUZ-01-a')","('C13H10N3O2', 'C28H40N2', 'C4H6N1')","(-1.0, 0.0, -1.0)","('N-N-O', 'N-N', 'C')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
362,False,,,C39H36N6O4Pd1,,clashing ligands,"('unq_CSD-PANNUN-03-a', 'unq_CSD-PAKVUV-02-a', 'unq_CSD-PANFER-01-d')","('C23H23N2O3', 'C5H4N1O1', 'C11H9N3')","(-1.0, -1.0, 0.0)","('N-N-O', 'N-O', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
363,False,,,C39H35F4N7O2Pd1,,clashing ligands,"('unq_CSD-PACMOY-03-a', 'unq_CSD-PEBNEQ-02-a', 'unq_CSD-PAHNUJ-01-d')","('C12H15F4N2', 'C24H14N3O2', 'C3H6N2')","(-1.0, -1.0, 0.0)","('F-N-N', 'N-N', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
364,False,,,C61H65Br1N5O1P1Pd1Se2Si1,,clashing ligands,"('unq_CSD-PAKVAB-03-a', 'unq_CSD-PARKOJ-02-a', 'unq_CSD-PEBZAZ-01-a')","('C48H51N4Si1', 'C7H8O1P1Se2', 'C6H6Br1N1')","(-1.0, -1.0, 0.0)","('C-C-Si', 'Se-Se', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
365,False,,,C35H44Br1N8O2P1Pd1,,non-planar tridentate,"('unq_CSD-PANPIF-03-a', 'unq_CSD-PAWZAR-02-a', 'unq_CSD-PAFJAH-01-b')","('C18H27N6P1', 'C15H12Br1N2O1', 'C2H5O1')","(0.0, -1.0, -1.0)","('N-N-N', 'N-O', 'O')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
366,False,,,C39H26F3N6O1P1Pd1,,non-planar tridentate,"('unq_CSD-PABLOW-03-a', 'unq_CSD-OZUQOS-02-a', 'unq_CSD-PABDOO-01-a')","('C11H6N4O1', 'C10H8N2', 'C18H12F3P1')","(-2.0, 0.0, 0.0)","('N-N-O', 'N-N', 'P')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
367,False,,,C72H71N5Pd1Si2,,clashing ligands,"('unq_CSD-PAGMIV-03-a', 'unq_CSD-PAYQOW-02-a', 'unq_CSD-PACYOK-01-c')","('C20H11N2', 'C48H46N2', 'C4H14N1Si2')","(-1.0, 0.0, -1.0)","('C-N-N', 'N-N', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
368,False,,,C47H68N1O2P1Pd1Si1,,haptic ligand,"('unq_CSD-PAFWID-03-a', 'unq_CSD-OZOQEB-02-a', 'unq_CSD-PAXWUJ-01-b')","('C6H13Si1', 'C9H16N1O2', 'C32H39P1')","(-1.0, -1.0, 0.0)","('C-C-C', 'N-O', 'P')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
369,False,,,C32H56F4N4Pd1Si2,,haptic ligand,"('unq_CSD-PAFWEZ-03-a', 'unq_CSD-PACNIT-02-a', 'unq_CSD-OZUREJ-01-a')","('C9H21Si2', 'C12H15F4N2', 'C11H20N2')","(-1.0, -1.0, 0.0)","('C-C-C', 'F-N', 'C')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
370,True,87.0,DONEKEPE,C19H29N3O4Pd1S3,8293ee6eaa22b0f15cfc0908ea3aaf4b,no optimization,"('unq_CSD-PEBLUF-03-a', 'unq_CSD-PAQZEM-02-a', 'unq_CSD-OZUTEL-01-a')","('C10H8N3O1S1', 'C8H18O2S2', 'C1H3O1')","(-1.0, 0.0, -1.0)","('N-N-O', 'S-S', 'O')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
371,False,,,C53H41F2N7O2Pd1,,clashing ligands,"('unq_CSD-PADZIF-03-a', 'unq_CSD-PASLIH-02-a', 'unq_CSD-PARBIU-01-a')","('C19H14N3O1', 'C12H7F2N2O1', 'C22H20N2')","(-1.0, -1.0, 0.0)","('N-N-O', 'N-O', 'C')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
372,False,,,C56H64N5P3Pd1S2,,clashing ligands,"('unq_CSD-PECJIR-03-a', 'unq_CSD-PAFLUF-02-a', 'unq_CSD-PAXCAS-01-d')","('C30H30N3P2S2', 'C13H21N2', 'C13H13P1')","(-1.0, -1.0, 0.0)","('N-S-S', 'N-N', 'P')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
373,False,,,C32H31N1O3Pd1S1,,non-planar tridentate,"('unq_CSD-PADTEV-03-a', 'unq_CSD-PADPAL-02-a', 'unq_CSD-PALZUY-01-a')","('C16H12O2S1', 'C13H10O1', 'C3H9N1')","(-2.0, 0.0, 0.0)","('O-O-S', 'C-O', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
