Ligand ID,Stoichiometry,Denticity,Formal Charge,Donors,Number of Atoms,Molecular Weight,Ligand Planarity,Haptic,Beta-Hydrogen,Max. Interatomic Distance,Avg. M-D Bond Length,Graph ID,CSD Occurrences,CSD Complex IDs,CSD Metal Count
unq_CSD-FAQLOB-02-a,C12H28N1P2Te2,2,-1,Te-Te,45,503.510524,0.10813569,FALSE,FALSE,9.296831879,2.600040142,7d32b595f50ce31a2c7b40b06b00aade,23,"PICCIO, TASHOL, TASHOL, MECYOJ, MECYOJ, ... (18 more)","U(3), La(3), Pu(3), Ce(3), Zn(2), ... (5 more)"
unq_CSD-FAQMAO-03-a,C24H20N5O1S1,3,-1,S-O-N,51,426.518,0.144687942,FALSE,TRUE,16.15992533,2.024995019,f3225911d9a6fc99b192cd9f46bb19fe,3,"FAQMAO, FAQMIW, FAQMIW","Ni(2), Cu(1)"
unq_CSD-FAQMES-03-a,C19H18N5O1S1,3,-1,S-O-N,44,364.447,0.158622785,FALSE,TRUE,14.07637378,2.169688656,ff32af64b11f2375e7d592a9be1c4067,3,"FAQMES, FAQMES, FAQZIJ","Ni(2), Cu(1)"
unq_CSD-FAQNUG-02-a,C6H14S2,2,0,S-S,22,150.298,0.186458687,FALSE,TRUE,6.423750547,2.290922401,d849ca37a89799229a3f1baf28da82ec,1,FAQNUG,Pt(1)
unq_CSD-FAQNUI-07-a,C21H24N7,7,-3,N-N-N-N-N-N-N,52,374.472,0.064670274,FALSE,TRUE,9.534145051,2.319051744,31491cf588cb5f26462dcc515882291c,1,FAQNUI,Sc(1)
unq_CSD-FAQPUK-02-a,C9H8N4O1S1,2,0,S-N,23,220.25,0.460083889,FALSE,TRUE,9.074235462,2.253049123,01fc940b06ae86024fd671e222fea6cd,1,FAQPUK,Cu(1)
unq_CSD-FAQQEU-02-a,C10H9O1S2,2,-1,S-S,22,209.301,0.381921388,FALSE,FALSE,9.772291618,2.445662493,6b76c45202f5fae1c2cb1a1002a3c283,1,FAQQEU,Cu(1)
unq_CSD-FAQSOI-02-a,C14H22N2O1,2,0,N-O,39,234.343,0.120042111,FALSE,TRUE,9.965515265,1.945935553,3b602e6f344bcf05717776886950953d,2,"FAQSOI, FAQSOI",Cu(2)
unq_CSD-FAQSUM-01-b,C12H15N3O3,1,0,N,33,249.27,0.18207628,FALSE,FALSE,11.2373554,2.036068825,c117b25d9bd2ba0f785545698bdbad0d,2,"FAQSUM, FAQSUM",Cu(2)
unq_CSD-FAQYUU-04-a,C52H28N8,4,-2,N-N-N-N,88,764.852,0.094284726,FALSE,FALSE,19.2055839,2.068823966,afac61e459bb2787c2595da035c50939,2,"FAQYUU, FAQZAB",Zn(2)
unq_CSD-FARBAC-02-a,C7H6S1,2,-2,S-C,14,122.185,0.474355005,FALSE,FALSE,5.667790566,2.221352307,49b81a09cb37c213b45e4aaa0de118d6,1,FARBAC,Re(1)
unq_CSD-FARBEG-02-a,C3H6S1,2,-2,C-S,10,74.141,0.330051125,FALSE,TRUE,4.047604508,2.212616642,3a5c228ddab69ed4b18ccb7f4cab498f,1,FARBEG,Re(1)
unq_CSD-FARBUX-03-a,C10H8Cl1N5,3,0,N-N-N,24,233.659,0.732099594,FALSE,TRUE,11.47406697,2.074259243,0cb87b2c4803c1d2c22a150d2ebdc4a1,5,"FARBUX, FARBUX, FARCAE, FARCEI, FARCEI","Ni(2), Zn(2), Cu(1)"
unq_CSD-FARCOS-02-a,C13H16O3S2,2,0,S-S,34,284.388,0.211346268,FALSE,TRUE,10.89380979,2.266659392,94023fb2ac46a1631861775d0726c86a,1,FARCOS,Pd(1)
unq_CSD-FARJIU-04-a,C42H30N4O1,4,-2,N-N-N-N,77,606.729,0.124738433,FALSE,FALSE,19.28322717,2.019979694,60911646b48d5db875a538953015e3d3,1,FARJIU,Pd(1)
unq_CSD-FARJUG-02-a,C9H7F5N1O2,2,-1,O-N,24,256.1520158,0.237689378,FALSE,FALSE,9.881436093,2.441881575,e48e80a643b771f95a0c062ecb1500c4,4,"FARJUG, FARJUG, FARJUG, FARJUG",U(4)
unq_CSD-FARREW-02-a,C46H34N2O2S2,2,-2,S-S,86,710.91,0.049349025,FALSE,FALSE,18.04117449,2.40170033,86ba496efe81fa6bf4d2e2696714b377,2,"FARREW, FARREW",Mo(2)
unq_CSD-FARWON-04-a,C21H20N6,4,-2,N-N-N-N,47,356.433,0.152206559,FALSE,TRUE,11.14232923,1.998231609,eb188e81c6cbbf8f91d53ed3db83a671,1,FARWON,Cu(1)
unq_CSD-FARZAZ-03-a,C11H10N2O1,3,0,O-N-N,24,186.214,0.15365931,FALSE,TRUE,8.290984161,2.243979021,008b8900e4be50c10601fe0f07be3a51,1,FARZAZ,Cu(1)
unq_CSD-FARZON-01-a,C9H11O3,1,-1,C,23,167.184,0.309667758,FALSE,FALSE,8.743068681,2.071342181,affb241f2a5dc5591d184736a72dd3a8,2,"FARZON, FARZON",Hg(2)
unq_CSD-FARZOQ-04-a,C46H36N4Si2,4,-2,N-N-N-N,88,700.992,0.109594897,FALSE,FALSE,19.58461478,2.036757559,40dea6561bc7a98901eaa861ff2c784d,2,"FARZOQ, FASCUA","Cu(1), Zn(1)"
unq_CSD-FARZUV-01-d,C18H18N3O6,1,-1,N,45,372.357,0.300517077,FALSE,FALSE,16.92847254,2.036197903,c1d6a127f3e109286f419152c7c2e96c,1,FARZUV,Pd(1)
unq_CSD-FASBAE-01-d,C16H14N3O2,1,-1,N,35,280.307,0.263664911,FALSE,FALSE,15.87864051,2.040378019,ae966c31a2228bfa4f6ed8bda1dda66e,1,FASBAE,Pd(1)
unq_CSD-FASCIL-01-c,C18H31P1,1,0,P,50,278.419762,0.118218357,FALSE,TRUE,9.878368544,2.327131071,b342ac8894fab5067f101fd2e7169303,1,FASCIL,Pt(1)
unq_CSD-FASCOU-06-a,C37H26B2F2N8O6,6,-2,N-N-N-N-N-N,81,738.2818063,0.045319499,FALSE,FALSE,15.80034241,1.915942702,76d934e7e7c9dd10a5fdc5175078fc26,1,FASCOU,Fe(1)
unq_CSD-FASJEP-02-a,C39H29F13N1O4,2,-1,N-C,86,822.6432411,0.091255375,FALSE,TRUE,37.39444586,2.184912653,ab607c9d98107792bce3ef0f810f76de,1,FASJEP,Re(1)
unq_CSD-FASKEQ-03-a,C18H16N5O1S1,3,-1,S-O-N,41,350.42,0.162511755,FALSE,FALSE,13.02117439,2.021714792,26a728d280af934b28096f0deeec31fc,2,"FASKEQ, FASKEQ",Co(2)
unq_CSD-FASPAT-01-c,C18H17N3S1,1,0,C,39,307.415,0.135704612,FALSE,FALSE,12.2699355,1.959250765,5b73c889f700e04fdbf18f52b3110daa,5,"FASPAT, NONSEQ, NONSEQ, NONSOA, NONSOA",Pd(5)
unq_CSD-FASPOH-01-c,C17H17Br1N2,1,0,C,37,329.241,0.136658449,FALSE,FALSE,12.00093043,1.939595664,633673dff7138497c3549b9805d507ba,3,"FASPOH, NONRIT, NONRIT",Pd(3)
unq_CSD-FASPUL-01-a,C8H20N1O1Si1,1,-1,O,31,174.339,0.134531473,FALSE,FALSE,7.227189133,1.794853392,33944e2edb021cd10a7423707d140d71,4,"FASPUL, FASPUL, FASPUL, FASPUL",Ti(4)
unq_CSD-FASQIB-03-a,C19H22N3O3,3,-1,N-O-O,47,340.403,0.211763853,FALSE,TRUE,15.9475812,2.025451619,0ca9372c7fa02159310ed2838c1c0fcd,1,FASQIB,V(1)
unq_CSD-FASREW-06-a,C24H30N6,6,0,N-N-N-N-N-N,60,402.546,0.055266924,FALSE,TRUE,9.765625695,2.249652355,238e1880a0a815b64adc8df86744761e,2,"FASREW, ACADOY","Mn(1), Zn(1)"
unq_CSD-FASROG-05-a,C24H30N6,5,0,N-N-N-N-N,60,402.546,0.063081969,FALSE,TRUE,11.69527074,2.143800708,196f4e9510fdd1279e62e112bd84204e,1,FASROG,Pd(1)
unq_CSD-FASSEY-01-b,C9H12N2,1,0,C,23,148.209,0.20915889,FALSE,FALSE,10.28623141,2.02780525,cc0b27432d1960a73202162fe656e55b,6,"LILXEK, LILXEK, LILXIO, LILXIO, FASSEY, ... (1 more)","Pd(4), Ni(2)"
unq_CSD-FASSIC-01-b,C13H20N2,1,0,C,35,204.317,0.140379202,FALSE,FALSE,12.38672918,2.0192,39902539731dd06c174954dce6106bc1,2,"FASSIC, FASSIC",Pd(2)
unq_CSD-FASTAU-05-a,C22H23N3O4,5,-2,O-N-N-O-N,52,393.443,0.094181125,FALSE,TRUE,10.97867069,1.913527203,985b45f42df898f82d2d62b25c8b16e1,1,FASTAU,Co(1)
unq_CSD-FASXEF-04-a,C18H38N4,4,0,N-N-N-N,60,310.53,0.118048695,FALSE,TRUE,10.1993465,1.999537865,c96e5bf49e092eee7ad57cdf1318c7a9,1,FASXEF,Co(1)
unq_CSD-FASYIK-02-a,C22H34N3,2,-1,N-N,59,340.535,0.078656434,FALSE,TRUE,12.58616905,2.358686119,5d4a54da2d5cb65acab663025dc2e7d1,5,"FASYIK, FASYIK, FASYOQ, FASYOQ, OXIPOC",Y(5)
unq_CSD-FATCEJ-02-a,C14H8S2,2,-2,S-S,24,240.338,0.751694712,FALSE,FALSE,8.758102171,2.331580845,223b197b63c2ea4a002da57baec83869,2,"FATCEJ, FATCEJ",Au(2)
unq_CSD-FATGIR-02-a,C4H9N4,2,-1,C-C,17,113.144,0.382305496,FALSE,TRUE,8.799009236,2.016793249,bf2035c2bf2d013e423ce3543f278106,1,FATGIR,Pt(1)
unq_CSD-FATJEP-04-a,C20H38N2S2,4,0,S-N-S-N,62,370.658,0.099690829,FALSE,TRUE,11.2593366,2.365588486,ad3edfe458cfec9d4d5bb88777707bd6,1,FATJEP,Co(1)
unq_CSD-FATJIT-04-a,C20H42N2S2,4,0,S-N-S-N,66,374.69,0.095955904,FALSE,TRUE,11.39969083,2.358247139,1ba8c0f8d975d09fe0a2ba2b16eef681,1,FATJIT,Co(1)
unq_CSD-FATMAP-02-a,C14H6F6N2,2,0,N-N,28,316.206419,0.317644503,FALSE,FALSE,9.389356279,2.037174254,d5d017cf771a8cf182b1ec79186adc97,14,"FATMAP, FATMAP, FATMET, FATMET, FATMIX, ... (9 more)",Cu(14)
unq_CSD-FATQIB-03-a,C16H14N2O4,3,-2,N-O-O,36,298.298,0.208413495,FALSE,TRUE,17.66667383,1.92895467,b99d121408a191634595cc80b3b30294,1,FATQIB,Mn(1)
unq_CSD-FATXAA-02-a,C12H14N4,2,0,N-N,30,214.272,0.269903265,FALSE,TRUE,11.19659259,2.33631356,d1c922f1e86cd77fb257096c41c3a6ba,4,"FATXAA, FATXAA, FIJTIC, FIJTIC","Cu(2), Fe(2)"
unq_CSD-FAVCEK-04-a,C13H21N5O3,4,-2,N-N-N-N,42,295.343,0.138422397,FALSE,TRUE,9.356787424,1.861000693,1e0547eed55597ce8474dd3f619e26ed,2,"FAVCEK, FAVCEK01",Ni(2)
unq_CSD-FAVGIT-04-a,C44H36N2O5,4,-2,O-O-N-N,87,672.781,0.149541084,FALSE,TRUE,20.17492436,1.855172426,a32f698f984edc920c882ee7cbf02a84,1,FAVGIT,Ni(1)
unq_CSD-FAVGOZ-04-a,C28H25N3O5,4,-2,O-O-N-N,61,483.524,0.103515831,FALSE,TRUE,15.20816787,1.85180239,4ac0043223bca5b6b5df8eaa17050f66,1,FAVGOZ,Ni(1)
unq_CSD-FAVNEV-02-a,C9H19N4P1,2,0,P-C,33,214.252762,0.14987892,FALSE,TRUE,6.891357041,2.152258561,47c2993c91533a6fc2b2fc68062696ce,1,FAVNEV,Rh(1)
unq_CSD-FAVNOI-04-a,C27H24N2O2S2,4,-2,O-N-O-N,57,472.621,0.155181703,FALSE,TRUE,20.44961992,1.938209299,27cf33b9a699d75c1614915dce96b2ad,3,"FAVNOI, FAVNUO, FAVPEA","Cu(1), Ni(1), Zn(1)"
unq_CSD-FAVPEZ-01-a,C38H27O4P1,1,0,P,70,578.603762,0.096160773,FALSE,FALSE,15.83207976,2.30352659,cdcfd6ac7dd57ab8fda901501526a9ac,6,"FAVPEZ, FAVPEZ, NAZJIK, NAZJIK, NAZJOQ, ... (1 more)","Au(3), Cu(2), Re(1)"
unq_CSD-FAVXOS-02-c,C10H6N3,2,-1,N-N,19,168.179,0.832262699,FALSE,TRUE,8.023307051,2.179347906,3688243efc5c288b3c9ad6136ebb97fd,1,FAVXOS,Ir(1)
unq_CSD-FAWBAG-02-a,C18H18N3O2,2,-1,N-O,41,308.361,0.102001518,FALSE,TRUE,10.67465269,1.950971772,736c33e7a20e105531a7924a686638df,4,"FAWBAG, FAWBAG, FAWBAG01, FAWBAG01",Cu(4)
unq_CSD-FAWDUD-01-a,C24H20Sb2,1,0,Sb,46,551.944,0.111973812,FALSE,FALSE,12.43775802,2.45664956,e271aa1104ecfda41c4c9435e3914102,1,FAWDUD,Fe(1)
unq_CSD-FAWHIV-02-a,C26H20N2O4,2,0,N-N,52,424.456,0.117562475,FALSE,TRUE,21.36234439,2.028531455,5183fb93cb6b806d0d43f748e02672cc,1,FAWHIV,Pd(1)
unq_CSD-FAWJOD-02-a,C12H14F1N2O1Se1,2,-1,Se-O,31,300.2264032,0.211574207,FALSE,FALSE,11.03026282,2.056059805,5fb8daefebd1dab35be65d1b5e9d1c7a,2,"FAWJOD, FAWJOD",Ni(2)
unq_CSD-FAWJUJ-02-a,C16H22F1N2O1Se1,2,-1,Se-O,43,356.3344032,0.111192047,FALSE,FALSE,12.06609718,2.054654744,7be5af22e483e99ce60bb7a39b5fa99a,4,"FAWJUJ, FAWJUJ, FAWKEU, FAWKEU","Ni(2), Pd(2)"
unq_CSD-FAWLIZ-02-a,C5H5N2O1,2,-1,O-N,13,109.108,0.487701932,FALSE,FALSE,5.444665144,2.029014957,76470877bc7e77e9a1f07f21a66d61c1,2,"FAWLIZ, FAWLIZ",Re(2)
unq_CSD-FAWPIC-04-a,C8H14Si1,4,0,C-C-C-C,23,138.285,0.164436453,TRUE,TRUE,6.703789041,2.212463219,af2953a62c06cb5ea5f12f33da8fdb97,1,FAWPIC,Co(1)
unq_CSD-FAWPOI-04-a,C8H14Ge1,4,0,C-C-C-C,23,182.83,0.160151865,TRUE,TRUE,6.896234257,2.176700937,0d5e434d1497787b038d0c7789347141,1,FAWPOI,Co(1)
unq_CSD-FAWQEZ-02-a,C6H12Se2,2,0,Se-Se,20,242.104,0.231296853,FALSE,TRUE,5.550001699,2.483859615,e0a5ecee2e8740ae24523dbc229515da,5,"FAWQEZ, FAWQID, FAWQOJ, NOWKOZ, NOWKOZ","Ag(2), Mn(1), Re(1), W(1)"
unq_CSD-FAWREC-02-a,C36H30N1O2P1,2,0,P-N,70,539.614762,0.069129095,FALSE,TRUE,15.3837052,2.151358238,afef53e543114bc800737685df53a651,1,FAWREC,Pd(1)
unq_CSD-FAWSEB-03-a,C6H9,3,-1,C-C-C,15,81.138,0.367125718,TRUE,TRUE,5.294476146,2.17763615,eff9dd3b97138c51f16fb099073b6e1a,1,FAWSEB,Pd(1)
unq_CSD-FAWZAH-02-a,C13H20N2O4S2,2,0,S-S,41,332.433,0.124683997,FALSE,TRUE,14.44101157,2.264902146,9c08a1b1bba56a224fe0b2b0bf814f50,1,FAWZAH,Pd(1)
unq_CSD-FAXGOD-02-a,C22H14N2,2,0,N-N,38,306.368,0.211753343,FALSE,TRUE,13.83695682,2.101530208,e7f482dab5073d1d1d400eb456442d1f,4,"FAXGOD, FAXHAQ, FAXHEU, FAXHEU","Cu(2), Zn(1), Re(1)"
unq_CSD-FAXHES-01-b,C28H28O1P2,1,0,P,59,442.478524,0.104129888,FALSE,TRUE,16.23103238,2.26441999,e2dd04f6f9b7a8726e0d0ed870d9742a,2,"FAXHES, AGUHOA","Au(1), Ru(1)"
unq_CSD-FAXJAR-04-a,C23H20N2O4,4,-2,O-O-N-N,49,388.423,0.143050554,FALSE,TRUE,12.72993009,2.041073378,7d5406e7395e2da4c0ccc01cc994b867,1,FAXJAR,V(1)
unq_CSD-FAXMAV-04-a,C19H20N2O4,4,-2,O-N-N-O,45,340.379,0.141850263,FALSE,TRUE,12.38439892,1.90905402,33f76cd8e3b10cbc1f9d5534e2ed1a1c,1,FAXMAV,Cu(1)
unq_CSD-FAXPOK-01-b,C11H8N2O1,1,0,N,22,184.198,0.701034032,FALSE,FALSE,9.854365614,1.975546593,82010d3f814c0d9cf3d932babb98a418,2,"FAXPOK, FAXPOK",Cu(2)
unq_CSD-FAXQON-02-a,C26H30N2,2,0,N-N,58,370.54,0.101589669,FALSE,FALSE,14.77709988,2.31697386,d6cc1aeb068194739c14fac49d3d5ead,2,"FAXQON, AQAJIN","V(1), Zn(1)"
unq_CSD-FAXROO-03-a,C16H16N3O2S1,3,-1,S-O-N,38,314.383,0.272527175,FALSE,FALSE,14.87324535,2.049748978,59e8c3e97baa5b495b3e83b9cd3d3f08,1,FAXROO,Cu(1)
unq_CSD-FAXXEK-02-a,C10H5N3O4,2,-2,N-N,22,231.167,0.710969689,FALSE,TRUE,9.583307263,2.06938103,0d96af0ed1a7d2fee1c33e44e19fc9df,1,FAXXEK,Cu(1)
unq_CSD-FAXYIP-02-a,C16H16N3O2S1,2,-1,S-N,38,314.383,0.141139756,FALSE,FALSE,14.56104481,2.169200712,c02f2f7e3db8805edd969195419707c7,2,"FAXYIP, FAXYIP",Zn(2)
unq_CSD-FAXZEL-02-a,C26H40N1P3,2,0,P-P,70,459.534286,0.058980078,FALSE,TRUE,12.3747499,2.165426188,84f5754d43713bc65057ae36698e10bf,1,FAXZEL,Ni(1)
unq_CSD-FAYCEP-02-a,C7H5F1N1O2,2,-1,O-N,16,154.1204032,1,FALSE,TRUE,7.641543411,1.852741015,a0053f003ca2e64485862458a8ad02b0,16,"FAYCEP, FAYCEP, FAYCEP01, FAYCEP01, FAYCEP02, ... (11 more)",Ni(16)
unq_CSD-FAYGIY-01-a,C33H23O3P1,1,0,P,60,498.517762,0.067005564,FALSE,FALSE,13.18212677,2.193251625,9970b0230f51b72f522d4eecda19c8c1,3,"FAYGIY, OVEKOR, OVELAE","Au(1), Pt(1), Rh(1)"
unq_CSD-FAYHUI-02-a,C6H11N2O3,2,-1,N-N,22,159.165,0.228851572,FALSE,TRUE,9.159970344,2.021584882,6ac694ec5c37fc6a22e6c3ecf64de8e6,2,"FAYHUI, FAYHUI",Pd(2)
unq_CSD-FAYJUM-01-b,C12H20N5,1,1,N,37,234.327,0.168703762,FALSE,FALSE,13.89065396,2.014961657,243ef96ccbd1a388851502f0d1679e5b,2,"FAYJUM, FAYJUM",Pd(2)
unq_CSD-FAYLAV-01-b,C6H12N2S1,1,0,S,21,144.236,0.22120052,FALSE,FALSE,6.52753427,2.273263636,146a2f1802418705a552c9576e47df6e,2,"FAYLAV, FAYLAV",Ni(2)
unq_CSD-FAYLOH-01-b,C7H5N3O2,1,0,N,17,163.136,0.901363506,FALSE,TRUE,7.65989499,1.993031447,f0e93b06a3c0edd240382d4228b25ddc,4,"FAYLOH, FAYLOH, FAYLOH01, FAYLOH01",Cu(4)
unq_CSD-FAYPIH-02-a,C46H56N2,2,0,N-N,104,636.968,0.040791917,FALSE,FALSE,14.89309353,1.992386075,1e850343e015257250e8d015f40662ce,2,"FAYPIH, FAYPON","Ni(1), Pd(1)"
